"id";"nome";"url";"seletor";"fonte";"status";"createdAt";"updatedAt"
42731;"Jason X";"https://www.google.com.br/search?q=Jason X";"";"google";2;"0000-00-00 00:00:00";"2017-08-27 09:18:23"
42732;"Prévia do Campeonato Alemão";"https://www.google.com.br/search?q=Prévia do Campeonato Alemão";"";"google";2;"0000-00-00 00:00:00";"2017-08-27 09:18:23"
42733;"Dois Velhos Rabugentos";"https://www.google.com.br/search?q=Dois Velhos Rabugentos";"";"google";2;"0000-00-00 00:00:00";"2017-08-27 09:18:23"
42734;"Os Goldbergs";"https://www.google.com.br/search?q=Os Goldbergs";"";"google";2;"0000-00-00 00:00:00";"2017-08-27 09:18:23"
42735;"Hamlet";"https://www.google.com.br/search?q=Hamlet";"";"google";2;"0000-00-00 00:00:00";"2017-08-27 09:18:23"
42736;"Nativa";"https://www.google.com.br/search?q=Nativa";"";"google";2;"0000-00-00 00:00:00";"2017-08-27 09:18:23"
42737;"Especial Basquete Pan 87";"https://www.google.com.br/search?q=Especial Basquete Pan 87";"";"google";2;"0000-00-00 00:00:00";"2017-08-27 09:18:23"
42738;"Vôlei - Ao Vivo";"https://www.google.com.br/search?q=Vôlei - Ao Vivo";"";"google";2;"0000-00-00 00:00:00";"2017-08-27 09:18:23"
42739;"Românticas";"https://www.google.com.br/search?q=Românticas";"";"google";2;"0000-00-00 00:00:00";"2017-08-27 09:18:23"
42740;"Letra e Música";"https://www.google.com.br/search?q=Letra e Música";"";"google";2;"0000-00-00 00:00:00";"2017-08-27 09:18:23"
42741;"Rubra e as Criaturas";"https://www.google.com.br/search?q=Rubra e as Criaturas";"";"google";2;"0000-00-00 00:00:00";"2017-08-27 09:18:23"
42742;"Ricki and the Flash - De Volta pra Casa";"https://www.google.com.br/search?q=Ricki and the Flash - De Volta pra Casa";"";"google";2;"0000-00-00 00:00:00";"2017-08-27 09:18:23"
42743;"Sangue nos Olhos";"https://www.google.com.br/search?q=Sangue nos Olhos";"";"google";2;"0000-00-00 00:00:00";"2017-08-27 09:18:23"
42744;"South Park";"https://www.google.com.br/search?q=South Park";"";"google";2;"0000-00-00 00:00:00";"2017-08-27 09:18:23"
42745;"Caravana do Esporte";"https://www.google.com.br/search?q=Caravana do Esporte";"";"google";2;"0000-00-00 00:00:00";"2017-08-27 09:18:23"
42746;"A Floresta dos Suicidas";"https://www.google.com.br/search?q=A Floresta dos Suicidas";"";"google";2;"0000-00-00 00:00:00";"2017-08-27 09:18:23"
42747;"O Capo";"https://www.google.com.br/search?q=O Capo";"";"google";2;"0000-00-00 00:00:00";"2017-08-27 09:18:23"
42748;"O Legado Bourne";"https://www.google.com.br/search?q=O Legado Bourne";"";"google";2;"0000-00-00 00:00:00";"2017-08-27 09:18:23"
42749;"Rádio Clube do Pará";"https://www.google.com.br/search?q=Rádio Clube do Pará";"";"google";2;"0000-00-00 00:00:00";"2017-08-27 09:18:23"
42750;"The Walking Dead";"https://www.google.com.br/search?q=The Walking Dead";"";"google";2;"0000-00-00 00:00:00";"2017-08-27 09:18:23"
42751;"The Cyanide & Happiness Show";"https://www.google.com.br/search?q=The Cyanide & Happiness Show";"";"google";2;"0000-00-00 00:00:00";"2017-08-27 09:18:23"
42752;"Major League Baseball - Ao Vivo";"https://www.google.com.br/search?q=Major League Baseball - Ao Vivo";"";"google";2;"0000-00-00 00:00:00";"2017-08-27 09:18:23"
42753;"Desejos Proibidos";"https://www.google.com.br/search?q=Desejos Proibidos";"";"google";2;"0000-00-00 00:00:00";"2017-08-27 09:18:23"
42754;"Kick Buttowski - Um Projeto de Dublê";"https://www.google.com.br/search?q=Kick Buttowski - Um Projeto de Dublê";"";"google";2;"0000-00-00 00:00:00";"2017-08-27 09:18:23"
42755;"Alta Frequência";"https://www.google.com.br/search?q=Alta Frequência";"";"google";2;"0000-00-00 00:00:00";"2017-08-27 09:18:23"
42756;"The Half Hour";"https://www.google.com.br/search?q=The Half Hour";"";"google";2;"0000-00-00 00:00:00";"2017-08-27 09:18:23"
42757;"O Papel das Histórias";"https://www.google.com.br/search?q=O Papel das Histórias";"";"google";2;"0000-00-00 00:00:00";"2017-08-27 09:18:23"
42758;"South Park";"https://www.google.com.br/search?q=South Park";"";"google";2;"0000-00-00 00:00:00";"2017-08-27 09:18:23"
42759;"O Aviador";"https://www.google.com.br/search?q=O Aviador";"";"google";2;"0000-00-00 00:00:00";"2017-08-27 09:18:23"
42760;"Carros Irados";"https://www.google.com.br/search?q=Carros Irados";"";"google";2;"0000-00-00 00:00:00";"2017-08-27 09:18:23"
42761;"A Incrível História de Adaline";"https://www.google.com.br/search?q=A Incrível História de Adaline";"";"google";2;"0000-00-00 00:00:00";"2017-08-27 09:18:23"
42762;"Impact Wrestling";"https://www.google.com.br/search?q=Impact Wrestling";"";"google";2;"0000-00-00 00:00:00";"2017-08-27 09:18:23"
42763;"Arte 1 em Movimento";"https://www.google.com.br/search?q=Arte 1 em Movimento";"";"google";2;"0000-00-00 00:00:00";"2017-08-27 09:18:23"
42764;"Invasores";"https://www.google.com.br/search?q=Invasores";"";"google";2;"0000-00-00 00:00:00";"2017-08-27 09:18:23"
42765;"Kitchen Nightmares";"https://www.google.com.br/search?q=Kitchen Nightmares";"";"google";2;"0000-00-00 00:00:00";"2017-08-27 09:18:23"
42766;"Combate News - Ao Vivo";"https://www.google.com.br/search?q=Combate News - Ao Vivo";"";"google";2;"0000-00-00 00:00:00";"2017-08-27 09:18:23"
42767;"Private Eyes";"https://www.google.com.br/search?q=Private Eyes";"";"google";2;"0000-00-00 00:00:00";"2017-08-27 09:18:23"
42768;"Max Fight 19 - Ao Vivo";"https://www.google.com.br/search?q=Max Fight 19 - Ao Vivo";"";"google";2;"0000-00-00 00:00:00";"2017-08-27 09:18:23"
42769;"Tirando a Maior Onda";"https://www.google.com.br/search?q=Tirando a Maior Onda";"";"google";2;"0000-00-00 00:00:00";"2017-08-27 09:18:23"
42770;"A Mão Assassina";"https://www.google.com.br/search?q=A Mão Assassina";"";"google";2;"0000-00-00 00:00:00";"2017-08-27 09:18:23"
42771;"A Locomotiva";"https://www.google.com.br/search?q=A Locomotiva";"";"google";2;"0000-00-00 00:00:00";"2017-08-27 09:18:23"
42772;"Rádio Teletema";"https://www.google.com.br/search?q=Rádio Teletema";"";"google";2;"0000-00-00 00:00:00";"2017-08-27 09:18:23"
42773;"Ela É a Poderosa";"https://www.google.com.br/search?q=Ela É a Poderosa";"";"google";2;"0000-00-00 00:00:00";"2017-08-27 09:18:23"
